focal_cusip,n_top_picks,saturated_share,single_tie_share,median_n_ties,max_n_ties,mean_sustained_share,fraction_with_persistence_signal
049567,20,1.0,0.0,3.0,3,1.0,1.0
126136,20,1.0,0.0,3.0,3,1.0,1.0
656568,20,1.0,0.0,3.0,4,1.0,1.0
743266,20,1.0,0.0,3.0,3,1.0,1.0
418365,20,1.0,0.0,3.0,4,1.0,1.0
68812R,20,1.0,0.0,3.0,3,1.0,1.0
891548,20,1.0,0.0,3.0,4,1.0,1.0
464902,20,1.0,0.0,3.0,3,1.0,1.0
740584,20,1.0,0.0,3.0,4,1.0,1.0
169424,20,1.0,0.0,3.0,4,1.0,1.0
37956X,20,1.0,0.0,3.0,4,1.0,1.0
960908,20,1.0,0.0,3.0,4,1.0,1.0
G6359F,20,1.0,0.0,3.0,4,1.0,1.0
925602,20,1.0,0.0,3.0,3,1.0,1.0
336433,20,1.0,0.0,3.0,3,1.0,1.0
45031U,20,1.0,0.0,3.0,3,1.0,1.0
25490A,20,1.0,0.0,3.0,3,1.0,1.0
70321E,20,1.0,0.0,3.0,3,1.0,1.0
374825,20,1.0,0.0,3.0,4,1.0,1.0
563420,20,1.0,0.0,3.0,4,1.0,1.0
493308,20,1.0,0.0,3.0,3,1.0,1.0
786514,20,1.0,0.0,3.0,3,1.0,1.0
806530,20,1.0,0.0,3.0,4,1.0,1.0
39119E,20,1.0,0.0,3.0,3,1.0,1.0
538021,20,1.0,0.0,3.0,3,1.0,1.0
290816,20,1.0,0.0,3.0,4,1.0,1.0
86722A,20,1.0,0.0,3.0,3,1.0,1.0
981922,20,1.0,0.0,3.0,4,1.0,1.0
30241L,20,1.0,0.0,3.0,3,1.0,1.0
453370,20,1.0,0.0,3.0,4,1.0,1.0
780287,20,1.0,0.0,3.0,3,1.0,1.0
45071R,20,1.0,0.0,3.0,4,1.0,1.0
88162G,20,1.0,0.0,3.0,4,1.0,1.0
579188,20,1.0,0.0,3.0,4,1.0,1.0
M8215W,20,1.0,0.0,3.0,4,1.0,1.0
257867,20,1.0,0.0,3.0,4,1.0,1.0
893532,20,1.0,0.0,3.0,3,1.0,1.0
87160G,20,1.0,0.0,3.0,3,1.0,1.0
056771,20,1.0,0.0,3.0,4,1.0,1.0
281760,20,1.0,0.0,3.0,3,1.0,1.0
13342B,20,1.0,0.0,3.0,3,1.0,1.0
617446,20,1.0,0.0,3.0,4,1.0,1.0
03838L,20,1.0,0.0,3.0,4,1.0,1.0
607494,20,1.0,0.0,3.0,4,1.0,1.0
630797,20,1.0,0.0,3.0,4,1.0,1.0
35166A,20,1.0,0.0,3.0,4,1.0,1.0
042666,20,1.0,0.0,3.0,3,1.0,1.0
87582Y,20,1.0,0.0,3.0,4,1.0,1.0
365199,20,1.0,0.0,3.0,3,1.0,1.0
697642,20,1.0,0.0,3.0,3,1.0,1.0
224122,20,1.0,0.0,3.0,4,1.0,1.0
775043,20,1.0,0.0,3.0,4,1.0,1.0
882508,20,1.0,0.0,3.0,4,1.0,1.0
683797,20,1.0,0.0,3.0,4,1.0,1.0
025816,20,1.0,0.0,3.0,4,1.0,1.0
313586,20,1.0,0.0,3.0,4,1.0,1.0
253651,20,1.0,0.0,3.0,3,1.0,1.0
729416,20,1.0,0.0,3.0,3,1.0,1.0
103304,20,1.0,0.0,3.0,4,1.0,1.0
63227W,20,1.0,0.0,3.0,4,1.0,1.0
237909,20,1.0,0.0,3.0,4,1.0,1.0
300355,20,1.0,0.0,3.0,4,1.0,1.0
410761,20,1.0,0.0,3.0,3,1.0,1.0
372309,20,1.0,0.0,3.0,4,1.0,1.0
172737,20,1.0,0.0,3.0,3,1.0,1.0
595019,20,1.0,0.0,3.0,4,1.0,1.0
150837,20,1.0,0.0,3.0,4,1.0,1.0
731745,20,1.0,0.0,3.0,3,1.0,1.0
15640T,20,1.0,0.0,3.0,4,1.0,1.0
74316X,20,1.0,0.0,3.0,4,1.0,1.0
02341W,20,1.0,0.0,3.0,4,1.0,1.0
469248,20,1.0,0.0,3.0,4,1.0,1.0
048523,20,1.0,0.0,3.0,3,1.0,1.0
608902,20,1.0,0.0,3.0,3,1.0,1.0
256163,20,1.0,0.0,3.0,3,1.0,1.0
02461T,20,1.0,0.0,3.0,4,1.0,1.0
452921,20,1.0,0.0,3.0,3,1.0,1.0
118230,20,1.0,0.0,3.0,3,1.0,1.0
499245,20,1.0,0.0,3.0,3,1.0,1.0
111412,20,1.0,0.0,3.0,3,1.0,1.0
47758P,20,1.0,0.0,3.0,4,1.0,1.0
86800C,20,1.0,0.0,3.0,3,1.0,1.0
27784T,20,1.0,0.0,3.0,4,1.0,1.0
78424R,20,1.0,0.0,3.0,3,1.0,1.0
459902,20,1.0,0.0,3.0,4,1.0,1.0
292448,20,1.0,0.0,3.0,4,1.0,1.0
23311P,20,1.0,0.0,3.0,4,1.0,1.0
369604,20,1.0,0.0,3.0,3,1.0,1.0
855030,20,1.0,0.0,3.0,4,1.0,1.0
927191,20,1.0,0.0,3.0,3,1.0,1.0
548661,20,1.0,0.0,3.0,3,1.0,1.0
361942,20,1.0,0.0,3.0,3,1.0,1.0
56854Q,20,1.0,0.0,3.0,4,1.0,1.0
125581,20,1.0,0.0,3.0,4,1.0,1.0
004403,20,1.0,0.0,3.0,3,1.0,1.0
554382,20,1.0,0.0,3.0,4,1.0,1.0
784429,20,1.0,0.0,3.0,4,1.0,1.0
584977,20,1.0,0.0,3.0,4,1.0,1.0
829322,20,1.0,0.0,3.0,3,1.0,1.0
35921W,20,1.0,0.0,3.0,4,1.0,1.0
712713,20,1.0,0.0,3.0,3,1.0,1.0
151186,20,1.0,0.0,3.0,4,1.0,1.0
05538P,20,1.0,0.0,3.0,4,1.0,1.0
903366,20,1.0,0.0,3.0,4,1.0,1.0
46269C,20,1.0,0.0,3.0,4,1.0,1.0
518129,20,1.0,0.0,3.0,3,1.0,1.0
699157,20,1.0,0.0,3.0,3,1.0,1.0
777335,20,1.0,0.0,3.0,4,1.0,1.0
05356X,20,1.0,0.0,3.0,3,1.0,1.0
172967,20,1.0,0.0,3.0,4,1.0,1.0
68628K,20,1.0,0.0,3.0,4,1.0,1.0
049513,20,1.0,0.0,3.0,4,1.0,1.0
56630M,20,1.0,0.0,3.0,4,1.0,1.0
725906,20,1.0,0.0,3.0,4,1.0,1.0
690113,20,1.0,0.0,3.0,4,1.0,1.0
594928,20,1.0,0.0,3.0,4,1.0,1.0
25250M,20,1.0,0.0,3.0,3,1.0,1.0
03937R,20,1.0,0.0,3.0,4,1.0,1.0
56585A,20,1.0,0.0,3.0,4,1.0,1.0
37517M,20,1.0,0.0,3.0,4,1.0,1.0
184901,20,1.0,0.0,3.0,4,1.0,1.0
443510,20,1.0,0.0,3.0,4,1.0,1.0
655663,20,1.0,0.0,3.0,3,1.0,1.0
775109,20,1.0,0.0,3.0,3,1.0,1.0
362913,20,1.0,0.0,3.0,4,1.0,1.0
806037,20,1.0,0.0,3.0,4,1.0,1.0
46057T,20,1.0,0.0,3.0,4,1.0,1.0
001030,20,1.0,0.0,3.0,4,1.0,1.0
09065U,20,1.0,0.0,3.0,3,1.0,1.0
218730,20,1.0,0.0,3.0,4,1.0,1.0
567908,20,1.0,0.0,3.0,3,1.0,1.0
368145,20,1.0,0.0,3.0,3,1.0,1.0
811656,20,1.0,0.0,3.0,3,1.0,1.0
70214P,20,1.0,0.0,3.0,4,1.0,1.0
422077,20,1.0,0.0,3.0,4,1.0,1.0
941057,20,1.0,0.0,3.0,4,1.0,1.0
770810,20,1.0,0.0,3.0,4,1.0,1.0
121693,20,1.0,0.0,3.0,3,1.0,1.0
780641,20,1.0,0.0,3.0,4,1.0,1.0
59862R,20,1.0,0.0,3.0,3,1.0,1.0
243458,20,1.0,0.0,3.0,4,1.0,1.0
808649,20,1.0,0.0,3.0,4,1.0,1.0
582834,20,1.0,0.0,3.0,4,1.0,1.0
007383,20,1.0,0.0,3.0,4,1.0,1.0
29409K,20,1.0,0.0,3.0,4,1.0,1.0
009417,20,1.0,0.0,3.0,3,1.0,1.0
316326,20,1.0,0.0,3.0,3,1.0,1.0
98975W,20,1.0,0.0,3.0,4,1.0,1.0
595626,20,1.0,0.0,3.0,3,1.0,1.0
170038,20,1.0,0.0,3.0,4,1.0,1.0
488044,20,1.0,0.0,3.0,4,1.0,1.0
754055,20,1.0,0.0,3.0,4,1.0,1.0
834223,20,1.0,0.0,3.0,4,1.0,1.0
67053A,20,1.0,0.0,3.0,4,1.0,1.0
86211A,20,1.0,0.0,3.0,3,1.0,1.0
237921,20,1.0,0.0,3.0,3,1.0,1.0
561182,20,1.0,0.0,3.0,4,1.0,1.0
59100U,20,1.0,0.0,3.0,4,1.0,1.0
356870,20,1.0,0.0,3.0,3,1.0,1.0
268180,20,1.0,0.0,3.0,4,1.0,1.0
21075N,20,1.0,0.0,3.0,3,1.0,1.0
94767L,20,1.0,0.0,3.0,4,1.0,1.0
983891,20,1.0,0.0,3.0,4,1.0,1.0
87162T,20,1.0,0.0,3.0,4,1.0,1.0
64121N,20,1.0,0.0,3.0,3,1.0,1.0
22122P,20,1.0,0.0,3.0,4,1.0,1.0
524636,20,1.0,0.0,3.0,4,1.0,1.0
032681,20,1.0,0.0,3.0,4,1.0,1.0
749388,20,1.0,0.0,3.0,4,1.0,1.0
204932,20,1.0,0.0,3.0,4,1.0,1.0
889478,20,1.0,0.0,3.0,4,1.0,1.0
460627,20,1.0,0.0,3.0,4,1.0,1.0
302130,20,1.0,0.0,3.0,4,1.0,1.0
452327,20,1.0,0.0,3.0,4,1.0,1.0
338494,20,1.0,0.0,3.0,4,1.0,1.0
52729N,20,1.0,0.0,3.0,3,1.0,1.0
42218E,20,1.0,0.0,3.0,3,1.0,1.0
693282,20,1.0,0.0,3.0,4,1.0,1.0
059284,20,1.0,0.0,3.0,4,1.0,1.0
783942,20,1.0,0.0,3.0,4,1.0,1.0
023139,20,1.0,0.0,3.0,4,1.0,1.0
G4911N,20,1.0,0.0,3.0,4,1.0,1.0
018773,20,1.0,0.0,3.0,4,1.0,1.0
909163,20,1.0,0.0,3.0,4,1.0,1.0
758338,20,1.0,0.0,3.0,4,1.0,1.0
068659,20,1.0,0.0,3.0,3,1.0,1.0
076446,20,1.0,0.0,3.0,4,1.0,1.0
08135F,20,1.0,0.0,3.0,4,1.0,1.0
670839,20,1.0,0.0,3.0,4,1.0,1.0
640204,20,1.0,0.0,3.0,3,1.0,1.0
759656,20,1.0,0.0,3.0,4,1.0,1.0
803521,20,1.0,0.0,3.0,4,1.0,1.0
679580,20,1.0,0.0,3.0,4,1.0,1.0
762430,20,1.0,0.0,3.0,3,1.0,1.0
380002,20,1.0,0.0,3.0,4,1.0,1.0
452556,20,1.0,0.0,3.0,3,1.0,1.0
952355,20,1.0,0.0,3.0,3,1.0,1.0
038333,20,1.0,0.0,3.0,3,1.0,1.0
91704F,20,1.0,0.0,3.0,3,1.0,1.0
393229,20,1.0,0.0,3.0,4,1.0,1.0
87970T,20,1.0,0.0,3.0,4,1.0,1.0
92839U,20,1.0,0.0,3.0,3,1.0,1.0
460335,20,1.0,0.0,3.0,4,1.0,1.0
769725,20,1.0,0.0,3.0,4,1.0,1.0
089159,20,1.0,0.0,3.0,3,1.0,1.0
100557,20,1.0,0.0,3.0,4,1.0,1.0
226153,20,1.0,0.0,3.0,4,1.0,1.0
910909,20,1.0,0.0,3.0,4,1.0,1.0
000975,20,1.0,0.0,3.0,4,1.0,1.0
456908,20,1.0,0.0,3.0,3,1.0,1.0
756702,20,1.0,0.0,3.0,3,1.0,1.0
89102U,20,1.0,0.0,3.0,3,1.0,1.0
300072,20,1.0,0.0,3.0,4,1.0,1.0
876851,20,1.0,0.0,3.0,3,1.0,1.0
827907,20,1.0,0.0,3.0,4,1.0,1.0
92343V,20,1.0,0.0,3.0,3,1.0,1.0
744285,20,1.0,0.0,3.0,3,1.0,1.0
268650,20,1.0,0.0,3.0,4,1.0,1.0
180461,20,1.0,0.0,3.0,4,1.0,1.0
00504E,20,1.0,0.0,3.0,3,1.0,1.0
293561,20,1.0,0.0,3.0,4,1.0,1.0
28225C,20,1.0,0.0,3.0,4,1.0,1.0
87951U,20,1.0,0.0,3.0,3,1.0,1.0
83403K,20,1.0,0.0,3.0,4,1.0,1.0
720169,20,1.0,0.0,3.0,4,1.0,1.0
74039L,20,1.0,0.0,3.0,4,1.0,1.0
76132B,20,1.0,0.0,3.0,4,1.0,1.0
125919,20,1.0,0.0,3.0,4,1.0,1.0
055262,20,1.0,0.0,3.0,3,1.0,1.0
749815,20,1.0,0.0,3.0,3,1.0,1.0
81202Q,20,1.0,0.0,3.0,4,1.0,1.0
23355L,20,1.0,0.0,3.0,3,1.0,1.0
719567,20,1.0,0.0,3.0,3,1.0,1.0
868662,20,1.0,0.0,3.0,4,1.0,1.0
62852P,20,1.0,0.0,3.0,3,1.0,1.0
00202M,20,1.0,0.0,3.0,4,1.0,1.0
88338H,20,1.0,0.0,3.0,4,1.0,1.0
552687,20,1.0,0.0,3.0,3,1.0,1.0
69333Y,20,1.0,0.0,3.0,3,1.0,1.0
08160H,20,1.0,0.0,3.0,4,1.0,1.0
038496,20,1.0,0.0,3.0,3,1.0,1.0
896121,20,1.0,0.0,3.0,3,1.0,1.0
052660,20,1.0,0.0,3.0,3,1.0,1.0
86769L,20,1.0,0.0,3.0,3,1.0,1.0
68371P,20,1.0,0.0,3.0,4,1.0,1.0
656535,20,1.0,0.0,3.0,4,1.0,1.0
737010,20,1.0,0.0,3.0,4,1.0,1.0
709102,20,1.0,0.0,3.0,4,1.0,1.0
929042,20,1.0,0.0,3.0,4,1.0,1.0
87970R,20,1.0,0.0,3.0,4,1.0,1.0
615337,20,1.0,0.0,3.0,3,1.0,1.0
552914,20,1.0,0.0,3.0,4,1.0,1.0
00790X,20,1.0,0.0,3.0,4,1.0,1.0
G01767,20,1.0,0.0,3.0,4,1.0,1.0
301586,20,1.0,0.0,3.0,3,1.0,1.0
464542,20,1.0,0.0,3.0,3,1.0,1.0
200340,20,1.0,0.0,3.0,4,1.0,1.0
037271,20,1.0,0.0,3.0,4,1.0,1.0
74341V,20,1.0,0.0,3.0,4,1.0,1.0
730900,20,1.0,0.0,3.0,3,1.0,1.0
29255U,20,1.0,0.0,3.0,4,1.0,1.0
29084T,20,1.0,0.0,3.0,4,1.0,1.0
054635,20,1.0,0.0,3.0,3,1.0,1.0
922207,20,1.0,0.0,3.0,3,1.0,1.0
26613X,20,1.0,0.0,3.0,3,1.0,1.0
141705,20,1.0,0.0,3.0,3,1.0,1.0
60855D,20,1.0,0.0,3.0,3,1.0,1.0
449693,20,1.0,0.0,3.0,4,1.0,1.0
05208A,20,1.0,0.0,3.0,4,1.0,1.0
92923C,20,1.0,0.0,3.0,3,1.0,1.0
584062,20,1.0,0.0,3.0,4,1.0,1.0
87306E,20,1.0,0.0,3.0,4,1.0,1.0
125932,20,1.0,0.0,3.0,4,1.0,1.0
482516,20,1.0,0.0,3.0,4,1.0,1.0
422214,20,1.0,0.0,3.0,4,1.0,1.0
87264S,20,1.0,0.0,3.0,3,1.0,1.0
021244,20,1.0,0.0,3.0,4,1.0,1.0
688402,20,1.0,0.0,3.0,4,1.0,1.0
923275,20,1.0,0.0,3.0,3,1.0,1.0
48369P,20,1.0,0.0,3.0,3,1.0,1.0
717148,20,1.0,0.0,3.0,4,1.0,1.0
282636,20,1.0,0.0,3.0,3,1.0,1.0
749077,20,1.0,0.0,3.0,3,1.0,1.0
742574,20,1.0,0.0,3.0,3,1.0,1.0
82980R,20,1.0,0.0,3.0,3,1.0,1.0
055431,20,1.0,0.0,3.0,4,1.0,1.0
253393,20,1.0,0.0,3.0,3,1.0,1.0
90333F,20,1.0,0.0,3.0,3,1.0,1.0
65332H,20,1.0,0.0,3.0,4,1.0,1.0
15117F,20,1.0,0.0,3.0,3,1.0,1.0
74955L,20,1.0,0.0,3.0,4,1.0,1.0
591917,20,1.0,0.0,3.0,3,1.0,1.0
559214,20,1.0,0.0,3.0,3,1.0,1.0
09065A,20,1.0,0.0,3.0,3,1.0,1.0
181512,20,1.0,0.0,3.0,4,1.0,1.0
70806A,20,1.0,0.0,3.0,3,1.0,1.0
82028K,20,1.0,0.0,3.0,3,1.0,1.0
52886P,20,1.0,0.0,3.0,4,1.0,1.0
640671,20,1.0,0.0,3.0,4,1.0,1.0
742718,20,1.0,0.0,3.0,3,1.0,1.0
106902,20,1.0,0.0,3.0,3,1.0,1.0
72764T,20,1.0,0.0,3.0,3,1.0,1.0
126419,20,1.0,0.0,3.0,3,1.0,1.0
859205,20,1.0,0.0,3.0,4,1.0,1.0
849163,20,1.0,0.0,3.0,3,1.0,1.0
477839,20,1.0,0.0,3.0,4,1.0,1.0
69349H,20,1.0,0.0,3.0,3,1.0,1.0
759924,20,1.0,0.0,3.0,3,1.0,1.0
13466Y,20,1.0,0.0,3.0,3,1.0,1.0
370485,20,1.0,0.0,3.0,4,1.0,1.0
541410,20,1.0,0.0,3.0,4,1.0,1.0
69318L,20,1.0,0.0,3.0,4,1.0,1.0
004446,20,1.0,0.0,3.0,4,1.0,1.0
665859,20,1.0,0.0,3.0,3,1.0,1.0
020787,20,1.0,0.0,3.0,3,1.0,1.0
266334,20,1.0,0.0,3.0,3,1.0,1.0
536191,20,1.0,0.0,3.0,4,1.0,1.0
03061A,20,1.0,0.0,3.0,4,1.0,1.0
46114Q,20,1.0,0.0,3.0,3,1.0,1.0
90457D,20,1.0,0.0,3.0,4,1.0,1.0
205195,20,1.0,0.0,3.0,3,1.0,1.0
78402X,20,1.0,0.0,3.0,4,1.0,1.0
98981X,20,1.0,0.0,3.0,4,1.0,1.0
872375,20,1.0,0.0,3.0,4,1.0,1.0
05548J,20,1.0,0.0,3.0,4,1.0,1.0
26843B,20,1.0,0.0,3.0,4,1.0,1.0
736126,20,1.0,0.0,3.0,3,1.0,1.0
456664,20,1.0,0.0,3.0,3,1.0,1.0
834092,20,1.0,0.0,3.0,4,1.0,1.0
515086,20,1.0,0.0,3.0,3,1.0,1.0
300691,20,1.0,0.0,3.0,4,1.0,1.0
260561,20,1.0,0.0,3.0,3,1.0,1.0
244199,20,1.0,0.0,3.0,4,1.0,1.0
137798,20,1.0,0.0,3.0,4,1.0,1.0
344155,20,1.0,0.0,3.0,4,1.0,1.0
58504H,20,1.0,0.0,3.0,3,1.0,1.0
11133B,20,1.0,0.0,3.0,4,1.0,1.0
816918,20,1.0,0.0,3.0,3,1.0,1.0
029595,20,1.0,0.0,3.0,4,1.0,1.0
532457,20,1.0,0.0,3.0,4,1.0,1.0
750491,20,1.0,0.0,3.0,4,1.0,1.0
165146,20,1.0,0.0,3.0,4,1.0,1.0
89421Q,20,1.0,0.0,3.0,3,1.0,1.0
36162J,20,1.0,0.0,3.0,4,1.0,1.0
594901,20,1.0,0.0,3.0,3,1.0,1.0
500453,20,1.0,0.0,3.0,3,1.0,1.0
118255,20,1.0,0.0,3.0,4,1.0,1.0
458816,20,1.0,0.0,3.0,4,1.0,1.0
75971T,20,1.0,0.0,3.0,4,1.0,1.0
75915K,20,1.0,0.0,3.0,3,1.0,1.0
09061E,20,1.0,0.0,3.0,4,1.0,1.0
608910,20,1.0,0.0,3.0,4,1.0,1.0
86279E,20,1.0,0.0,3.0,4,1.0,1.0
783764,20,1.0,0.0,3.0,3,1.0,1.0
537528,20,1.0,0.0,3.0,3,1.0,1.0
910535,20,1.0,0.0,3.0,4,1.0,1.0
751203,20,1.0,0.0,3.0,3,1.0,1.0
04208T,20,1.0,0.0,3.0,4,1.0,1.0
729251,20,1.0,0.0,3.0,4,1.0,1.0
254675,20,1.0,0.0,3.0,3,1.0,1.0
134916,20,1.0,0.0,3.0,3,1.0,1.0
055617,20,1.0,0.0,3.0,4,1.0,1.0
457153,20,1.0,0.0,3.0,3,1.0,1.0
716748,20,1.0,0.0,3.0,3,1.0,1.0
243537,20,1.0,0.0,3.0,3,1.0,1.0
60886R,20,1.0,0.0,3.0,4,1.0,1.0
531936,20,1.0,0.0,3.0,3,1.0,1.0
25389M,20,1.0,0.0,3.0,3,1.0,1.0
32058A,20,1.0,0.0,3.0,3,1.0,1.0
902911,20,1.0,0.0,3.0,4,1.0,1.0
29414B,20,1.0,0.0,3.0,4,1.0,1.0
847235,20,1.0,0.0,3.0,3,1.0,1.0
17275R,20,1.0,0.0,3.0,3,1.0,1.0
205477,20,1.0,0.0,3.0,3,1.0,1.0
835495,20,1.0,0.0,3.0,3,1.0,1.0
00437V,20,1.0,0.0,3.0,3,1.0,1.0
300240,20,1.0,0.0,3.0,3,1.0,1.0
268613,20,1.0,0.0,3.0,4,1.0,1.0
64108N,20,1.0,0.0,3.0,4,1.0,1.0
218139,20,1.0,0.0,3.0,4,1.0,1.0
62872M,20,1.0,0.0,3.0,3,1.0,1.0
01747R,20,1.0,0.0,3.0,3,1.0,1.0
05459T,20,1.0,0.0,3.0,4,1.0,1.0
33841N,20,1.0,0.0,3.0,4,1.0,1.0
676121,20,1.0,0.0,3.0,4,1.0,1.0
591097,20,1.0,0.0,3.0,4,1.0,1.0
G04136,20,1.0,0.0,3.0,3,1.0,1.0
742578,20,1.0,0.0,3.0,3,1.0,1.0
891906,20,1.0,0.0,3.0,4,1.0,1.0
292476,20,1.0,0.0,3.0,3,1.0,1.0
598126,20,1.0,0.0,3.0,3,1.0,1.0
26928A,20,1.0,0.0,3.0,3,1.0,1.0
760391,20,1.0,0.0,3.0,4,1.0,1.0
427093,20,1.0,0.0,3.0,4,1.0,1.0
386617,20,1.0,0.0,3.0,4,1.0,1.0
43739T,20,1.0,0.0,3.0,3,1.0,1.0
74269U,20,1.0,0.0,3.0,4,1.0,1.0
109641,20,1.0,0.0,3.0,4,1.0,1.0
10316T,20,1.0,0.0,3.0,4,1.0,1.0
847461,20,1.0,0.0,3.0,4,1.0,1.0
590175,20,1.0,0.0,3.0,4,1.0,1.0
521722,20,1.0,0.0,3.0,3,1.0,1.0
908068,20,1.0,0.0,3.0,4,1.0,1.0
60462E,20,1.0,0.0,3.0,4,1.0,1.0
452528,20,1.0,0.0,3.0,3,1.0,1.0
037935,20,1.0,0.0,3.0,3,1.0,1.0
669784,20,1.0,0.0,3.0,3,1.0,1.0
597486,20,1.0,0.0,3.0,4,1.0,1.0
92855E,20,1.0,0.0,3.0,3,1.0,1.0
86803W,20,1.0,0.0,3.0,4,1.0,1.0
92224R,20,1.0,0.0,3.0,3,1.0,1.0
258609,20,1.0,0.0,3.0,3,1.0,1.0
359536,20,1.0,0.0,3.0,3,1.0,1.0
027425,20,1.0,0.0,3.0,3,1.0,1.0
823764,20,1.0,0.0,3.0,3,1.0,1.0
268648,20,1.0,0.0,3.0,3,1.0,1.0
458751,20,1.0,0.0,3.0,3,1.0,1.0
87311L,20,1.0,0.0,3.0,4,1.0,1.0
369487,20,1.0,0.0,3.0,4,1.0,1.0
007974,20,1.0,0.0,3.0,4,1.0,1.0
713448,20,1.0,0.0,3.0,4,1.0,1.0
04010L,20,1.0,0.0,3.0,4,1.0,1.0
303075,20,1.0,0.0,3.0,3,1.0,1.0
873015,20,1.0,0.0,3.0,4,1.0,1.0
423402,20,1.0,0.0,3.0,4,1.0,1.0
25468B,20,1.0,0.0,3.0,4,1.0,1.0
44043J,20,1.0,0.0,3.0,3,1.0,1.0
021271,20,1.0,0.0,3.0,4,1.0,1.0
808513,20,1.0,0.0,3.0,4,1.0,1.0
76154Q,20,1.0,0.0,3.0,3,1.0,1.0
816854,20,1.0,0.0,3.0,4,1.0,1.0
180489,20,1.0,0.0,3.0,3,1.0,1.0
761648,20,1.0,0.0,3.0,4,1.0,1.0
220037,20,1.0,0.0,3.0,3,1.0,1.0
968223,20,1.0,0.0,3.0,4,1.0,1.0
863111,20,1.0,0.0,3.0,4,1.0,1.0
681936,20,1.0,0.0,3.0,4,1.0,1.0
14040H,20,1.0,0.0,3.0,3,1.0,1.0
231269,20,1.0,0.0,3.0,3,1.0,1.0
763165,20,1.0,0.0,3.0,4,1.0,1.0
82661W,20,1.0,0.0,3.0,3,1.0,1.0
90331T,20,1.0,0.0,3.0,4,1.0,1.0
488152,20,1.0,0.0,3.0,4,1.0,1.0
755111,20,1.0,0.0,3.0,4,1.0,1.0
863667,20,1.0,0.0,3.0,3,1.0,1.0
871607,20,1.0,0.0,3.0,4,1.0,1.0
29264J,20,1.0,0.0,3.0,4,1.0,1.0
928254,20,1.0,0.0,3.0,4,1.0,1.0
909218,20,1.0,0.0,3.0,3,1.0,1.0
09057G,20,1.0,0.0,3.0,3,1.0,1.0
02318Y,20,1.0,0.0,3.0,3,1.0,1.0
42822Q,20,1.0,0.0,3.0,4,1.0,1.0
12525D,20,1.0,0.0,3.0,4,1.0,1.0
98389F,20,1.0,0.0,3.0,3,1.0,1.0
652228,20,1.0,0.0,3.0,4,1.0,1.0
929566,20,1.0,0.0,3.0,4,1.0,1.0
655492,20,1.0,0.0,3.0,4,1.0,1.0
374762,20,1.0,0.0,3.0,4,1.0,1.0
962171,20,1.0,0.0,3.0,4,1.0,1.0
723484,20,1.0,0.0,3.0,4,1.0,1.0
605047,20,1.0,0.0,3.0,4,1.0,1.0
538029,20,1.0,0.0,3.0,3,1.0,1.0
04963A,20,1.0,0.0,3.0,3,1.0,1.0
23246N,20,1.0,0.0,3.0,4,1.0,1.0
894180,20,1.0,0.0,3.0,4,1.0,1.0
74979E,20,1.0,0.0,3.0,3,1.0,1.0
37244C,20,1.0,0.0,3.0,4,1.0,1.0
449854,20,1.0,0.0,3.0,4,1.0,1.0
502161,20,1.0,0.0,3.0,4,1.0,1.0
81744G,20,1.0,0.0,3.0,4,1.0,1.0
317928,20,1.0,0.0,3.0,4,1.0,1.0
89417T,20,1.0,0.0,3.0,3,1.0,1.0
199908,20,1.0,0.0,3.0,4,1.0,1.0
278715,20,1.0,0.0,3.0,4,1.0,1.0
576817,20,1.0,0.0,3.0,3,1.0,1.0
01748X,20,1.0,0.0,3.0,4,1.0,1.0
031897,20,1.0,0.0,3.0,4,1.0,1.0
74018R,20,1.0,0.0,3.0,4,1.0,1.0
872540,20,1.0,0.0,3.0,4,1.0,1.0
374292,20,1.0,0.0,3.0,4,1.0,1.0
77866R,20,1.0,0.0,3.0,3,1.0,1.0
20162L,20,1.0,0.0,3.0,4,1.0,1.0
00444G,20,1.0,0.0,3.0,3,1.0,1.0
098566,20,1.0,0.0,3.0,4,1.0,1.0
957541,20,1.0,0.0,3.0,4,1.0,1.0
224905,20,1.0,0.0,3.0,3,1.0,1.0
74835Y,20,1.0,0.0,3.0,4,1.0,1.0
92337F,20,1.0,0.0,3.0,4,1.0,1.0
927912,20,1.0,0.0,3.0,3,1.0,1.0
286269,20,1.0,0.0,3.0,4,1.0,1.0
595077,20,1.0,0.0,3.0,3,1.0,1.0
37184C,20,1.0,0.0,3.0,4,1.0,1.0
204682,20,1.0,0.0,3.0,4,1.0,1.0
05368M,20,1.0,0.0,3.0,3,1.0,1.0
20825C,20,1.0,0.0,3.0,4,1.0,1.0
87815F,20,1.0,0.0,3.0,4,1.0,1.0
127687,20,1.0,0.0,3.0,3,1.0,1.0
227295,20,1.0,0.0,3.0,3,1.0,1.0
978097,20,1.0,0.0,3.0,4,1.0,1.0
495582,20,1.0,0.0,3.0,4,1.0,1.0
868157,20,1.0,0.0,3.0,3,1.0,1.0
91729G,20,1.0,0.0,3.0,3,1.0,1.0
848916,20,1.0,0.0,3.0,3,1.0,1.0
00760J,20,1.0,0.0,3.0,3,1.0,1.0
69361E,20,1.0,0.0,3.0,4,1.0,1.0
55301K,20,1.0,0.0,3.0,3,1.0,1.0
469858,20,1.0,0.0,3.0,4,1.0,1.0
55267R,20,1.0,0.0,3.0,3,1.0,1.0
254546,20,1.0,0.0,3.0,3,1.0,1.0
